%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1640845778765552367,0,796.0,691.0,1023.0,926.0
1640845778862522096,0,796.0,693.0,1023.0,929.0
1640845778957969400,0,796.0,692.0,1023.0,929.0
1640845779069282778,0,795.0,695.0,1022.0,932.0
1640845779166103069,0,792.0,699.0,1023.0,927.0
1640845779261859770,0,797.0,691.0,1023.0,922.0
1640845779373013498,0,793.0,696.0,1023.0,930.0
1640845779470015901,0,791.0,697.0,1021.0,923.0
1640845779565865809,0,794.0,691.0,1023.0,932.0
1640845779676827474,0,798.0,691.0,1023.0,921.0
1640845779772945598,0,791.0,696.0,1023.0,924.0
1640845779869421203,0,794.0,694.0,1023.0,928.0
1640845779981340992,0,793.0,695.0,1023.0,924.0
1640845780077690602,0,791.0,692.0,1023.0,919.0
1640845780176080627,0,787.0,696.0,1020.0,927.0
1640845780284051486,0,793.0,692.0,1023.0,929.0
1640845780380626619,0,795.0,691.0,1023.0,920.0
1640845780476483079,0,792.0,694.0,1020.0,922.0
1640845780587805047,0,795.0,691.0,1023.0,931.0
1640845780683871363,0,791.0,695.0,1022.0,920.0
1640845780780025207,0,789.0,695.0,1023.0,921.0
1640845780891569403,0,792.0,693.0,1023.0,924.0
1640845780987960144,0,792.0,693.0,1022.0,922.0
1640845781083694663,0,791.0,692.0,1023.0,927.0
1640845781195522866,0,790.0,693.0,1020.0,931.0
1640845781293459754,0,791.0,693.0,1023.0,928.0
1640845781387954600,0,793.0,697.0,1023.0,922.0
1640845781498746348,0,792.0,692.0,1023.0,918.0
1640845781595010194,0,789.0,693.0,1023.0,919.0
1640845781706472311,0,789.0,692.0,1022.0,923.0
1640845781802632271,0,787.0,691.0,1023.0,919.0
1640845781899250475,0,786.0,695.0,1019.0,930.0
1640845782010215070,0,791.0,691.0,1023.0,928.0
1640845782106172682,0,788.0,694.0,1023.0,920.0
1640845782202829835,0,786.0,695.0,1020.0,924.0
1640845782313836978,0,792.0,691.0,1023.0,922.0
1640845782410328558,0,786.0,693.0,1023.0,920.0
