%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1640776787951600577,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776787973460825,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776787993181773,0,101.336471558,84.8827362061,100.549308777,276.759216309
1640776788019760434,0,101.336471558,84.8827362061,100.549308777,276.759216309
1640776788037572267,0,101.336471558,84.8827362061,100.549308777,276.759216309
1640776788051966360,0,101.336471558,84.8827362061,100.549308777,276.759216309
1640776788073415558,0,101.336471558,84.8827362061,100.549308777,276.759216309
1640776788093133237,0,100.075653076,83.9408493042,101.110786438,289.476470947
1640776788114090271,0,100.075653076,83.9408493042,101.110786438,289.476470947
1640776788141246149,0,100.075653076,83.9408493042,101.110786438,289.476470947
1640776788151695445,0,100.075653076,83.9408493042,101.110786438,289.476470947
1640776788172761469,0,100.075653076,83.9408493042,101.110786438,289.476470947
1640776788193697631,0,100.390853882,85.8246231079,100.549308777,279.938537598
1640776788213002859,0,100.390853882,85.8246231079,100.549308777,279.938537598
1640776788238649887,0,100.390853882,85.8246231079,100.549308777,279.938537598
1640776788252807197,0,100.390853882,85.8246231079,100.549308777,279.938537598
1640776788273571155,0,100.390853882,85.8246231079,100.549308777,279.938537598
1640776788297647595,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776788312202153,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776788340769344,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776788355231631,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776788373072007,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776788392022299,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776788413763226,0,101.021263123,84.8827362061,101.110786438,289.476470947
1640776788440118834,0,101.021263123,84.8827362061,101.110786438,289.476470947
1640776788452450744,0,101.021263123,84.8827362061,101.110786438,289.476470947
1640776788476899787,0,101.021263123,84.8827362061,101.110786438,289.476470947
1640776788493877894,0,101.336471558,84.8827362061,101.110786438,276.759216309
1640776788513917883,0,101.336471558,84.8827362061,101.110786438,276.759216309
1640776788541957562,0,101.336471558,84.8827362061,101.110786438,276.759216309
1640776788552049253,0,101.336471558,84.8827362061,101.110786438,276.759216309
1640776788572629432,0,101.336471558,84.8827362061,101.110786438,276.759216309
1640776788593553169,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776788612918048,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776788633422258,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776788659120908,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776788672344588,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776788693732315,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776788714291601,0,100.706062317,83.9408493042,101.110786438,289.476470947
1640776788732738159,0,100.706062317,83.9408493042,101.110786438,289.476470947
1640776788758794129,0,100.706062317,83.9408493042,101.110786438,289.476470947
1640776788772106157,0,100.706062317,83.9408493042,101.110786438,289.476470947
1640776788793214893,0,100.706062317,83.9408493042,101.110786438,289.476470947
1640776788815069257,0,101.336471558,84.8827362061,100.549308777,279.938537598
1640776788832904855,0,101.336471558,84.8827362061,100.549308777,279.938537598
1640776788858801206,0,101.336471558,84.8827362061,100.549308777,279.938537598
1640776788873590031,0,101.336471558,84.8827362061,100.549308777,279.938537598
1640776788894062564,0,101.336471558,81.115196228,101.110786438,289.476470947
1640776788913647622,0,101.336471558,81.115196228,101.110786438,289.476470947
1640776788935370949,0,101.336471558,81.115196228,101.110786438,289.476470947
1640776788959699145,0,101.336471558,81.115196228,101.110786438,289.476470947
1640776788971988275,0,101.336471558,81.115196228,101.110786438,289.476470947
1640776788995193232,0,101.336471558,81.115196228,101.110786438,289.476470947
1640776789013646679,0,101.021263123,84.8827362061,101.110786438,283.117858887
1640776789034047514,0,101.021263123,84.8827362061,101.110786438,283.117858887
1640776789062327561,0,101.021263123,84.8827362061,101.110786438,283.117858887
1640776789071797264,0,101.021263123,84.8827362061,101.110786438,283.117858887
1640776789094008543,0,101.021263123,84.8827362061,101.110786438,283.117858887
1640776789114114945,0,101.336471558,82.9989624023,101.110786438,279.938537598
1640776789133205930,0,101.336471558,82.9989624023,101.110786438,279.938537598
1640776789158026665,0,101.336471558,82.9989624023,101.110786438,279.938537598
1640776789172726999,0,101.336471558,82.9989624023,101.110786438,279.938537598
1640776789192691395,0,101.336471558,82.9989624023,101.110786438,279.938537598
1640776789215856317,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776789234016121,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776789259247781,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776789271897379,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776789293736461,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776789313037369,0,101.336471558,83.9408493042,100.830047607,279.938537598
1640776789333088978,0,101.336471558,83.9408493042,100.830047607,279.938537598
1640776789353702103,0,101.336471558,83.9408493042,100.830047607,279.938537598
1640776789379540271,0,101.336471558,83.9408493042,100.830047607,279.938537598
1640776789394131510,0,101.336471558,83.9408493042,100.830047607,279.938537598
1640776789414715230,0,101.336471558,82.0570755005,101.110786438,286.297149658
1640776789432449055,0,101.336471558,82.0570755005,101.110786438,286.297149658
1640776789453274927,0,101.336471558,82.0570755005,101.110786438,286.297149658
1640776789480722509,0,101.336471558,82.0570755005,101.110786438,286.297149658
1640776789491784227,0,100.706062317,84.8827362061,100.830047607,286.297149658
1640776789514205836,0,100.706062317,84.8827362061,100.830047607,286.297149658
1640776789533325647,0,100.706062317,84.8827362061,100.830047607,286.297149658
1640776789552716951,0,100.706062317,84.8827362061,100.830047607,286.297149658
1640776789579416594,0,100.706062317,84.8827362061,100.830047607,286.297149658
1640776789591951270,0,100.706062317,84.8827362061,100.830047607,286.297149658
1640776789613563671,0,101.336471558,84.8827362061,100.268569946,279.938537598
1640776789632348251,0,101.336471558,84.8827362061,100.268569946,279.938537598
1640776789653463935,0,101.336471558,84.8827362061,100.268569946,279.938537598
1640776789681244421,0,101.336471558,84.8827362061,100.268569946,279.938537598
1640776789692860335,0,101.336471558,84.8827362061,100.268569946,279.938537598
1640776789712929979,0,101.336471558,82.0570755005,101.110786438,292.655792236
1640776789734794023,0,101.336471558,82.0570755005,101.110786438,292.655792236
1640776789755541651,0,101.336471558,82.0570755005,101.110786438,292.655792236
1640776789781243378,0,101.336471558,82.0570755005,101.110786438,292.655792236
1640776789791585551,0,101.336471558,82.0570755005,101.110786438,292.655792236
1640776789814042503,0,100.706062317,85.8246231079,100.549308777,286.297149658
1640776789833693925,0,100.706062317,85.8246231079,100.549308777,286.297149658
1640776789855164359,0,100.706062317,85.8246231079,100.549308777,286.297149658
1640776789880838052,0,100.706062317,85.8246231079,100.549308777,286.297149658
1640776789891589495,0,100.706062317,85.8246231079,100.549308777,286.297149658
1640776789914532259,0,100.706062317,85.8246231079,100.549308777,286.297149658
1640776789933126269,0,101.336471558,83.9408493042,101.110786438,283.117858887
1640776789954837831,0,101.336471558,83.9408493042,101.110786438,283.117858887
1640776789981261360,0,101.336471558,83.9408493042,101.110786438,283.117858887
1640776789992430147,0,101.336471558,83.9408493042,101.110786438,283.117858887
1640776790012217868,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776790033022867,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776790053167972,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776790073491788,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776790100735278,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776790112222753,0,100.706062317,85.8246231079,99.9878311157,283.117858887
1640776790133729124,0,100.706062317,85.8246231079,99.9878311157,283.117858887
1640776790152865334,0,100.706062317,85.8246231079,99.9878311157,283.117858887
1640776790173794394,0,100.706062317,85.8246231079,99.9878311157,283.117858887
1640776790200372630,0,100.706062317,85.8246231079,99.9878311157,283.117858887
1640776790211839724,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776790233108071,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776790253170456,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776790273799898,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776790303237558,0,101.336471558,82.9989624023,101.110786438,286.297149658
1640776790311841978,0,101.336471558,82.0570755005,101.110786438,292.655792236
1640776790333701312,0,101.336471558,82.0570755005,101.110786438,292.655792236
1640776790353206363,0,101.336471558,82.0570755005,101.110786438,292.655792236
1640776790373446131,0,101.336471558,82.0570755005,101.110786438,292.655792236
1640776790400855229,0,101.336471558,82.0570755005,101.110786438,292.655792236
1640776790411818907,0,100.706062317,84.8827362061,100.830047607,283.117858887
1640776790433764943,0,100.706062317,84.8827362061,100.830047607,283.117858887
1640776790452399399,0,100.706062317,84.8827362061,100.830047607,283.117858887
1640776790474997369,0,100.706062317,84.8827362061,100.830047607,283.117858887
1640776790500022721,0,100.706062317,84.8827362061,100.830047607,283.117858887
1640776790512451383,0,101.336471558,82.0570755005,101.110786438,286.297149658
1640776790532908350,0,101.336471558,82.0570755005,101.110786438,286.297149658
1640776790553177560,0,101.336471558,82.0570755005,101.110786438,286.297149658
1640776790573342680,0,101.336471558,82.0570755005,101.110786438,286.297149658
1640776790607740123,0,101.336471558,82.0570755005,101.110786438,286.297149658
1640776790612815391,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776790634256491,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776790652294662,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776790673256875,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776790700583757,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776790713185920,0,101.021263123,82.9989624023,101.110786438,283.117858887
1640776790733634880,0,101.021263123,82.9989624023,101.110786438,283.117858887
1640776790754901950,0,101.021263123,82.9989624023,101.110786438,283.117858887
1640776790773030343,0,101.021263123,82.9989624023,101.110786438,283.117858887
1640776790792334162,0,101.021263123,82.9989624023,101.110786438,283.117858887
1640776790820781012,0,101.021263123,82.9989624023,101.110786438,283.117858887
1640776790832655196,0,101.336471558,85.8246231079,100.549308777,279.938537598
1640776790852597028,0,101.336471558,85.8246231079,100.549308777,279.938537598
1640776790875684961,0,101.336471558,85.8246231079,100.549308777,279.938537598
1640776790893168317,0,101.336471558,85.8246231079,100.549308777,279.938537598
1640776790920697702,0,101.336471558,85.8246231079,100.549308777,279.938537598
1640776790932504819,0,101.336471558,82.9989624023,101.110786438,279.938537598
1640776790954971098,0,101.336471558,82.9989624023,101.110786438,279.938537598
1640776790973742432,0,101.336471558,82.9989624023,101.110786438,279.938537598
1640776790992381878,0,101.336471558,82.9989624023,101.110786438,279.938537598
1640776791021583682,0,101.336471558,82.9989624023,101.110786438,279.938537598
1640776791031698109,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776791053683510,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776791073229864,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776791096254579,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776791121033260,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776791133095350,0,100.706062317,84.8827362061,99.9878311157,283.117858887
1640776791152344194,0,100.706062317,84.8827362061,99.9878311157,283.117858887
1640776791173735343,0,100.706062317,84.8827362061,99.9878311157,283.117858887
1640776791192195565,0,100.706062317,84.8827362061,99.9878311157,283.117858887
1640776791219885262,0,100.706062317,84.8827362061,99.9878311157,283.117858887
1640776791232199595,0,101.336471558,83.9408493042,100.830047607,283.117858887
1640776791252962154,0,101.336471558,83.9408493042,100.830047607,283.117858887
1640776791274766622,0,101.336471558,83.9408493042,100.830047607,283.117858887
1640776791294540774,0,101.336471558,83.9408493042,100.830047607,283.117858887
1640776791319670347,0,101.336471558,83.9408493042,100.830047607,283.117858887
1640776791332556128,0,101.336471558,82.9989624023,101.110786438,283.117858887
1640776791352458609,0,101.336471558,82.9989624023,101.110786438,283.117858887
1640776791373552176,0,101.336471558,82.9989624023,101.110786438,283.117858887
1640776791392668796,0,101.336471558,82.9989624023,101.110786438,283.117858887
1640776791421234455,0,101.336471558,82.9989624023,101.110786438,283.117858887
1640776791432593270,0,101.021263123,86.7665100098,101.110786438,286.297149658
1640776791452352445,0,101.021263123,86.7665100098,101.110786438,286.297149658
1640776791474256923,0,101.021263123,86.7665100098,101.110786438,286.297149658
1640776791495400836,0,101.021263123,86.7665100098,101.110786438,286.297149658
1640776791514393294,0,101.021263123,86.7665100098,101.110786438,286.297149658
1640776791531592701,0,101.336471558,83.9408493042,101.110786438,279.938537598
1640776791552836496,0,101.336471558,83.9408493042,101.110786438,279.938537598
1640776791573535209,0,101.336471558,83.9408493042,101.110786438,279.938537598
1640776791593542870,0,101.336471558,83.9408493042,101.110786438,279.938537598
1640776791612273257,0,101.336471558,83.9408493042,101.110786438,279.938537598
1640776791642275532,0,101.336471558,83.9408493042,101.110786438,279.938537598
1640776791652126538,0,101.336471558,81.115196228,101.110786438,292.655792236
1640776791675681116,0,101.336471558,81.115196228,101.110786438,292.655792236
1640776791693357684,0,101.336471558,81.115196228,101.110786438,292.655792236
1640776791715141984,0,101.336471558,81.115196228,101.110786438,292.655792236
1640776791741820901,0,101.336471558,81.115196228,101.110786438,292.655792236
1640776791751583290,0,100.390853882,82.9989624023,101.110786438,289.476470947
1640776791775735861,0,100.390853882,82.9989624023,101.110786438,289.476470947
1640776791792482282,0,100.390853882,82.9989624023,101.110786438,289.476470947
1640776791812007356,0,100.390853882,82.9989624023,101.110786438,289.476470947
1640776791840917418,0,101.336471558,84.8827362061,100.268569946,273.57989502
1640776791852243326,0,101.336471558,84.8827362061,100.268569946,273.57989502
1640776791872723914,0,101.336471558,84.8827362061,100.268569946,273.57989502
1640776791893742610,0,101.336471558,84.8827362061,100.268569946,273.57989502
1640776791915651892,0,101.336471558,84.8827362061,100.268569946,273.57989502
1640776791941489282,0,101.336471558,84.8827362061,100.268569946,273.57989502
1640776791951597010,0,101.336471558,82.9989624023,101.110786438,283.117858887
1640776791973677040,0,101.336471558,82.9989624023,101.110786438,283.117858887
1640776791993016846,0,101.336471558,82.9989624023,101.110786438,283.117858887
1640776792013357545,0,101.336471558,82.9989624023,101.110786438,283.117858887
1640776792041876619,0,101.336471558,82.9989624023,101.110786438,283.117858887
1640776792055868539,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776792072435266,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776792092556638,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776792112180081,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776792142718044,0,101.336471558,83.9408493042,101.110786438,289.476470947
1640776792152090140,0,101.336471558,84.8827362061,100.830047607,283.117858887
1640776792173160745,0,101.336471558,84.8827362061,100.830047607,283.117858887
1640776792192959786,0,101.336471558,84.8827362061,100.830047607,283.117858887
1640776792213652310,0,101.336471558,84.8827362061,100.830047607,283.117858887
1640776792238716101,0,101.336471558,84.8827362061,100.830047607,283.117858887
1640776792251995240,0,101.336471558,82.0570755005,101.110786438,295.835113525
1640776792272886163,0,101.336471558,82.0570755005,101.110786438,295.835113525
1640776792292881161,0,101.336471558,82.0570755005,101.110786438,295.835113525
1640776792312969569,0,101.336471558,82.0570755005,101.110786438,295.835113525
1640776792334282428,0,101.336471558,82.0570755005,101.110786438,295.835113525
1640776792359438190,0,101.021263123,84.8827362061,100.830047607,289.476470947
1640776792372831797,0,101.021263123,84.8827362061,100.830047607,289.476470947
1640776792394053518,0,101.021263123,84.8827362061,100.830047607,289.476470947
1640776792415035039,0,101.021263123,84.8827362061,100.830047607,289.476470947
1640776792432488518,0,101.021263123,84.8827362061,100.830047607,289.476470947
1640776792459327076,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776792472762064,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776792493383247,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776792514084662,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776792533848389,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776792559666408,0,100.706062317,84.8827362061,101.110786438,292.655792236
1640776792575535682,0,100.706062317,84.8827362061,101.110786438,292.655792236
1640776792593077121,0,100.706062317,84.8827362061,101.110786438,292.655792236
1640776792612258819,0,100.706062317,84.8827362061,101.110786438,292.655792236
1640776792634072308,0,100.706062317,84.8827362061,101.110786438,292.655792236
1640776792659338675,0,101.336471558,85.8246231079,100.549308777,283.117858887
1640776792672958556,0,101.336471558,85.8246231079,100.549308777,283.117858887
1640776792697730443,0,101.336471558,85.8246231079,100.549308777,283.117858887
1640776792714864744,0,101.336471558,85.8246231079,100.549308777,283.117858887
1640776792733971275,0,101.336471558,85.8246231079,100.549308777,283.117858887
1640776792759532315,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776792771709213,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776792793490584,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776792813981728,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776792835930888,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776792861914780,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776792871625807,0,100.075653076,82.9989624023,101.110786438,292.655792236
1640776792893299754,0,100.075653076,82.9989624023,101.110786438,292.655792236
1640776792913315449,0,100.075653076,82.9989624023,101.110786438,292.655792236
1640776792934508137,0,100.075653076,82.9989624023,101.110786438,292.655792236
1640776792962456454,0,101.336471558,84.8827362061,100.268569946,276.759216309
1640776792972551577,0,101.336471558,84.8827362061,100.268569946,276.759216309
1640776792992417694,0,101.336471558,84.8827362061,100.268569946,276.759216309
1640776793013158092,0,101.336471558,84.8827362061,100.268569946,276.759216309
1640776793034062202,0,101.336471558,84.8827362061,100.268569946,276.759216309
1640776793052459157,0,101.021263123,82.9989624023,101.110786438,292.655792236
1640776793078997196,0,101.021263123,82.9989624023,101.110786438,292.655792236
1640776793092754843,0,101.021263123,82.9989624023,101.110786438,292.655792236
1640776793113329171,0,101.021263123,82.9989624023,101.110786438,292.655792236
1640776793134302278,0,101.021263123,82.9989624023,101.110786438,292.655792236
1640776793152306614,0,101.021263123,82.9989624023,101.110786438,292.655792236
1640776793179948766,0,100.390853882,84.8827362061,101.110786438,289.476470947
1640776793192968557,0,100.390853882,84.8827362061,101.110786438,289.476470947
1640776793211720250,0,100.390853882,84.8827362061,101.110786438,289.476470947
1640776793234563078,0,100.390853882,84.8827362061,101.110786438,289.476470947
1640776793252735136,0,101.336471558,83.9408493042,100.549308777,279.938537598
1640776793280824104,0,101.336471558,83.9408493042,100.549308777,279.938537598
1640776793291590337,0,101.336471558,83.9408493042,100.549308777,279.938537598
1640776793313114759,0,101.336471558,83.9408493042,100.549308777,279.938537598
1640776793332182832,0,101.336471558,83.9408493042,100.549308777,279.938537598
1640776793352300008,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776793378240839,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776793392145436,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776793413692149,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776793434826596,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776793451987627,0,101.336471558,82.9989624023,101.110786438,289.476470947
1640776793480758460,0,101.021263123,86.7665100098,100.268569946,286.297149658
1640776793494970349,0,101.021263123,86.7665100098,100.268569946,286.297149658
1640776793513758361,0,101.021263123,86.7665100098,100.268569946,286.297149658
1640776793533074980,0,101.021263123,86.7665100098,100.268569946,286.297149658
1640776793552718117,0,101.021263123,86.7665100098,100.268569946,286.297149658
1640776793580325326,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776793593058487,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776793614256129,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776793634112460,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776793652870131,0,100.390853882,84.8827362061,101.110786438,292.655792236
1640776793679892981,0,100.390853882,84.8827362061,101.110786438,292.655792236
1640776793692550893,0,100.390853882,84.8827362061,101.110786438,292.655792236
1640776793714297849,0,100.390853882,84.8827362061,101.110786438,292.655792236
1640776793734062470,0,100.390853882,84.8827362061,101.110786438,292.655792236
1640776793755921790,0,100.390853882,84.8827362061,101.110786438,292.655792236
1640776793774393751,0,101.336471558,84.8827362061,101.110786438,283.117858887
1640776793799632602,0,101.336471558,84.8827362061,101.110786438,283.117858887
1640776793812454935,0,101.336471558,84.8827362061,101.110786438,283.117858887
1640776793835898951,0,101.336471558,84.8827362061,101.110786438,283.117858887
1640776793855422065,0,101.336471558,84.8827362061,101.110786438,283.117858887
1640776793873319959,0,101.336471558,83.9408493042,101.110786438,292.655792236
1640776793900539415,0,101.336471558,83.9408493042,101.110786438,292.655792236
1640776793912295693,0,101.336471558,83.9408493042,101.110786438,292.655792236
1640776793933103665,0,101.336471558,83.9408493042,101.110786438,292.655792236
1640776793952519252,0,101.336471558,83.9408493042,101.110786438,292.655792236
1640776793973542296,0,101.336471558,85.8246231079,100.268569946,283.117858887
1640776793998156466,0,101.336471558,85.8246231079,100.268569946,283.117858887
1640776794012541305,0,101.336471558,85.8246231079,100.268569946,283.117858887
1640776794033851135,0,101.336471558,85.8246231079,100.268569946,283.117858887
1640776794054522857,0,101.336471558,85.8246231079,100.268569946,283.117858887
1640776794073412190,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776794106198735,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776794115652104,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776794132436016,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776794152979201,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776794173767571,0,100.706062317,82.9989624023,101.110786438,289.476470947
1640776794200402331,0,100.706062317,82.9989624023,101.110786438,289.476470947
1640776794212490881,0,100.706062317,82.9989624023,101.110786438,289.476470947
1640776794233035704,0,100.706062317,82.9989624023,101.110786438,289.476470947
1640776794252803095,0,100.706062317,82.9989624023,101.110786438,289.476470947
1640776794272491327,0,101.336471558,85.8246231079,100.830047607,279.938537598
1640776794302247606,0,101.336471558,85.8246231079,100.830047607,279.938537598
1640776794312663405,0,101.336471558,85.8246231079,100.830047607,279.938537598
1640776794332846130,0,101.336471558,85.8246231079,100.830047607,279.938537598
1640776794353535430,0,101.336471558,85.8246231079,100.830047607,279.938537598
1640776794372923654,0,101.336471558,82.9989624023,101.110786438,292.655792236
1640776794401137305,0,101.336471558,82.9989624023,101.110786438,292.655792236
1640776794412288155,0,101.336471558,82.9989624023,101.110786438,292.655792236
1640776794436462585,0,101.336471558,82.9989624023,101.110786438,292.655792236
1640776794452547930,0,101.336471558,82.9989624023,101.110786438,292.655792236
1640776794473047222,0,100.390853882,86.7665100098,100.268569946,289.476470947
1640776794493673139,0,100.390853882,86.7665100098,100.268569946,289.476470947
1640776794518369882,0,100.390853882,86.7665100098,100.268569946,289.476470947
1640776794532372068,0,100.390853882,86.7665100098,100.268569946,289.476470947
1640776794553385909,0,100.390853882,86.7665100098,100.268569946,289.476470947
1640776794573769605,0,101.336471558,83.9408493042,101.110786438,283.117858887
1640776794593363275,0,101.336471558,83.9408493042,101.110786438,283.117858887
1640776794620062577,0,101.336471558,83.9408493042,101.110786438,283.117858887
1640776794632534136,0,101.336471558,83.9408493042,101.110786438,283.117858887
1640776794655710242,0,101.336471558,83.9408493042,101.110786438,283.117858887
1640776794673461935,0,101.336471558,83.9408493042,101.110786438,283.117858887
1640776794692659332,0,101.021263123,84.8827362061,101.110786438,289.476470947
1640776794721479809,0,101.021263123,84.8827362061,101.110786438,289.476470947
1640776794734477877,0,101.021263123,84.8827362061,101.110786438,289.476470947
1640776794751999678,0,101.021263123,84.8827362061,101.110786438,289.476470947
1640776794773292435,0,101.336471558,85.8246231079,100.830047607,283.117858887
1640776794793500817,0,101.336471558,85.8246231079,100.830047607,283.117858887
1640776794821869545,0,101.336471558,85.8246231079,100.830047607,283.117858887
1640776794832167477,0,101.336471558,85.8246231079,100.830047607,283.117858887
1640776794852839944,0,101.336471558,85.8246231079,100.830047607,283.117858887
1640776794874255663,0,101.336471558,85.8246231079,100.830047607,283.117858887
1640776794892768728,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776794919653010,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776794932923961,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776794952598994,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776794972350372,0,101.336471558,83.9408493042,101.110786438,286.297149658
1640776794993668623,0,101.021263123,85.8246231079,101.110786438,286.297149658
1640776795020311417,0,101.021263123,85.8246231079,101.110786438,286.297149658
1640776795031833393,0,101.021263123,85.8246231079,101.110786438,286.297149658
1640776795052550239,0,101.021263123,85.8246231079,101.110786438,286.297149658
1640776795073473274,0,101.021263123,85.8246231079,101.110786438,286.297149658
