%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1640776821725678499,0,1023.0,693.0,1023.0,844.0
1640776821822201347,0,1020.0,694.0,1023.0,848.0
1640776821918407266,0,1023.0,694.0,1022.0,847.0
1640776822029318679,0,1023.0,694.0,1022.0,843.0
1640776822125282215,0,1023.0,693.0,1023.0,840.0
1640776822222141719,0,1023.0,692.0,1023.0,842.0
1640776822332933824,0,1022.0,694.0,1023.0,844.0
1640776822431741100,0,1020.0,696.0,1023.0,846.0
1640776822525409931,0,1023.0,695.0,1021.0,850.0
1640776822636655705,0,1023.0,693.0,1023.0,847.0
1640776822733054616,0,1023.0,692.0,1023.0,845.0
1640776822828507644,0,1022.0,693.0,1023.0,840.0
1640776822940196542,0,1022.0,696.0,1022.0,849.0
1640776823037081052,0,1023.0,693.0,1023.0,845.0
1640776823132329734,0,1023.0,692.0,1023.0,840.0
1640776823243805391,0,1021.0,696.0,1023.0,844.0
1640776823340534719,0,1023.0,694.0,1022.0,849.0
1640776823451659602,0,1023.0,692.0,1023.0,848.0
1640776823547514171,0,1023.0,694.0,1022.0,852.0
1640776823644491989,0,1023.0,692.0,1023.0,851.0
1640776823739603068,0,1023.0,692.0,1023.0,850.0
1640776823851282848,0,1021.0,694.0,1023.0,849.0
1640776823948095919,0,1020.0,695.0,1021.0,851.0
1640776824058791720,0,1023.0,694.0,1023.0,844.0
1640776824154822060,0,1023.0,693.0,1023.0,844.0
1640776824252309265,0,1023.0,693.0,1023.0,833.0
1640776824362430121,0,1020.0,695.0,1023.0,846.0
1640776824459246330,0,1023.0,694.0,1021.0,841.0
1640776824555246073,0,1023.0,692.0,1023.0,831.0
1640776824666485163,0,1023.0,693.0,1023.0,834.0
1640776824762690056,0,1021.0,693.0,1023.0,832.0
1640776824858476100,0,1022.0,693.0,1023.0,831.0
1640776824971760276,0,1023.0,694.0,1022.0,829.0
1640776825066295127,0,1023.0,693.0,1023.0,833.0
1640776825162236361,0,1023.0,691.0,1023.0,832.0
1640776825273335525,0,1023.0,692.0,1023.0,838.0
1640776825369414636,0,1021.0,696.0,1022.0,847.0
1640776825465906789,0,1023.0,696.0,1021.0,852.0
1640776825576916781,0,1023.0,693.0,1023.0,851.0
1640776825673071482,0,1023.0,692.0,1023.0,847.0
1640776825771283529,0,1023.0,693.0,1023.0,846.0
1640776825880683777,0,1021.0,696.0,1022.0,848.0
1640776825978149351,0,1023.0,693.0,1023.0,851.0
1640776826073198309,0,1021.0,697.0,1021.0,852.0
1640776826184252833,0,1022.0,695.0,1021.0,857.0
1640776826280935757,0,1023.0,694.0,1022.0,855.0
1640776826379822549,0,1023.0,694.0,1023.0,853.0
1640776826487783433,0,1023.0,693.0,1023.0,854.0
1640776826584417799,0,1023.0,692.0,1023.0,858.0
1640776826680681676,0,1023.0,691.0,1023.0,856.0
1640776826791542330,0,1022.0,693.0,1023.0,856.0
1640776826888568155,0,1021.0,694.0,1023.0,854.0
1640776826984159198,0,1023.0,693.0,1023.0,866.0
1640776827095195176,0,1022.0,693.0,1023.0,863.0
1640776827191412802,0,1023.0,692.0,1023.0,863.0
1640776827287489375,0,1023.0,691.0,1023.0,856.0
1640776827398858426,0,1023.0,693.0,1023.0,851.0
1640776827495326356,0,1020.0,693.0,1023.0,850.0
1640776827606686648,0,1018.0,693.0,1023.0,849.0
1640776827702634578,0,1020.0,693.0,1023.0,850.0
1640776827799246399,0,1023.0,694.0,1023.0,856.0
1640776827910216114,0,1023.0,695.0,1022.0,848.0
1640776828006151357,0,1021.0,696.0,1021.0,848.0
1640776828102018815,0,1020.0,696.0,1022.0,845.0
1640776828213852260,0,1021.0,695.0,1021.0,847.0
1640776828311597527,0,1020.0,697.0,1020.0,850.0
1640776828406665739,0,1023.0,696.0,1020.0,850.0
1640776828517467804,0,1023.0,694.0,1023.0,844.0
1640776828614107888,0,1023.0,696.0,1023.0,850.0
1640776828709776558,0,1023.0,695.0,1023.0,846.0
1640776828821254726,0,1023.0,693.0,1023.0,845.0
1640776828918059642,0,1023.0,693.0,1023.0,845.0
1640776829014204382,0,1023.0,694.0,1023.0,847.0
1640776829124760403,0,1023.0,696.0,1023.0,848.0
1640776829221809470,0,1020.0,694.0,1023.0,846.0
1640776829316702939,0,1022.0,697.0,1023.0,845.0
1640776829428470703,0,1023.0,695.0,1021.0,848.0
1640776829524742566,0,1023.0,695.0,1021.0,849.0
1640776829620638309,0,1023.0,696.0,1022.0,849.0
1640776829732067384,0,1023.0,693.0,1023.0,849.0
1640776829828641557,0,1023.0,693.0,1023.0,844.0
1640776829924277840,0,1023.0,694.0,1023.0,847.0
1640776830036055605,0,1023.0,695.0,1023.0,844.0
1640776830132421299,0,1023.0,695.0,1023.0,848.0
1640776830228478020,0,1022.0,695.0,1023.0,842.0
1640776830339259757,0,1020.0,696.0,1023.0,842.0
1640776830436749148,0,1020.0,697.0,1022.0,839.0
1640776830531267413,0,1023.0,697.0,1022.0,845.0
1640776830642850185,0,1023.0,695.0,1022.0,839.0
1640776830741601654,0,1023.0,694.0,1023.0,840.0
1640776830855536288,0,1023.0,694.0,1023.0,842.0
1640776830946442181,0,1023.0,694.0,1023.0,845.0
1640776831044514736,0,1021.0,696.0,1023.0,846.0
1640776831154243977,0,1023.0,694.0,1023.0,844.0
1640776831251299661,0,1023.0,693.0,1023.0,845.0
1640776831346112053,0,1023.0,694.0,1023.0,844.0
1640776831457839626,0,1023.0,694.0,1023.0,846.0
1640776831553879328,0,1023.0,695.0,1023.0,847.0
1640776831649892280,0,1023.0,695.0,1023.0,848.0
1640776831761457897,0,1022.0,695.0,1023.0,845.0
1640776831858434897,0,1021.0,695.0,1023.0,855.0
1640776831954255309,0,1021.0,695.0,1023.0,850.0
1640776832065088127,0,1021.0,695.0,1023.0,854.0
1640776832162095028,0,1021.0,696.0,1022.0,854.0
1640776832257125646,0,1023.0,695.0,1023.0,857.0
1640776832371926297,0,1023.0,695.0,1022.0,846.0
1640776832464946343,0,1023.0,695.0,1023.0,845.0
1640776832561197211,0,1023.0,693.0,1023.0,848.0
1640776832672325441,0,1023.0,693.0,1023.0,846.0
1640776832768687958,0,1021.0,694.0,1023.0,848.0
1640776832864913669,0,1023.0,697.0,1023.0,847.0
1640776832975938692,0,1020.0,698.0,1022.0,845.0
1640776833072398944,0,1021.0,697.0,1023.0,844.0
1640776833168487813,0,1022.0,695.0,1023.0,842.0
1640776833279669396,0,1023.0,696.0,1022.0,847.0
1640776833376379553,0,1023.0,696.0,1023.0,850.0
1640776833472459988,0,1023.0,695.0,1021.0,851.0
1640776833584360679,0,1023.0,694.0,1023.0,848.0
1640776833680034475,0,1021.0,696.0,1020.0,847.0
1640776833790755903,0,1022.0,695.0,1023.0,845.0
1640776833886783248,0,1023.0,695.0,1022.0,846.0
1640776833983729270,0,1023.0,695.0,1022.0,845.0
1640776834094750177,0,1023.0,696.0,1021.0,843.0
1640776834191571195,0,1023.0,696.0,1021.0,841.0
1640776834286770039,0,1023.0,695.0,1019.0,842.0
1640776834398074998,0,1023.0,695.0,1023.0,839.0
1640776834495226495,0,1023.0,695.0,1023.0,839.0
1640776834595549104,0,1023.0,694.0,1023.0,839.0
1640776834701651464,0,1023.0,694.0,1023.0,840.0
1640776834798753982,0,1023.0,693.0,1023.0,842.0
1640776834893624650,0,1023.0,693.0,1023.0,840.0
1640776835005348255,0,1023.0,692.0,1023.0,841.0
1640776835101970178,0,1023.0,694.0,1023.0,841.0
1640776835197998928,0,1023.0,694.0,1023.0,848.0
1640776835311068003,0,1023.0,692.0,1023.0,848.0
1640776835405262506,0,1023.0,692.0,1023.0,846.0
1640776835501556506,0,1023.0,692.0,1023.0,845.0
1640776835612842443,0,1023.0,692.0,1023.0,844.0
1640776835709102081,0,1023.0,692.0,1023.0,845.0
