%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1640845745577043400,0,100.964767456,87.939704895,100.718231201,787.799377441
1640845745598003358,0,100.964767456,87.939704895,100.718231201,787.799377441
1640845745617338021,0,100.964767456,87.939704895,100.718231201,787.799377441
1640845745645144991,0,100.964767456,87.939704895,100.532806396,1416.54187012
1640845745656446346,0,100.964767456,87.939704895,100.532806396,1416.54187012
1640845745676387440,0,100.964767456,87.939704895,100.532806396,1416.54187012
1640845745696878331,0,100.964767456,87.939704895,100.532806396,1416.54187012
1640845745717705019,0,100.964767456,87.939704895,100.532806396,1416.54187012
1640845745745456224,0,100.964767456,88.5028381348,100.718231201,2808.75756836
1640845745756126982,0,100.964767456,88.5028381348,100.718231201,2808.75756836
1640845745776939931,0,100.964767456,88.5028381348,100.718231201,2808.75756836
1640845745796924338,0,100.964767456,88.5028381348,100.718231201,2808.75756836
1640845745817650898,0,100.964767456,88.5028381348,100.718231201,2808.75756836
1640845745846904065,0,100.964767456,88.5028381348,100.532806396,2808.75756836
1640845745857671720,0,100.964767456,88.5028381348,100.532806396,2808.75756836
1640845745877075554,0,100.964767456,88.5028381348,100.532806396,2808.75756836
1640845745897414362,0,100.964767456,88.5028381348,100.532806396,2808.75756836
1640845745916531619,0,100.964767456,88.5028381348,100.532806396,2808.75756836
1640845745939158275,0,100.964767456,87.939704895,100.718231201,2808.75756836
1640845745961751883,0,100.964767456,87.939704895,100.718231201,2808.75756836
1640845745977045398,0,100.964767456,87.939704895,100.718231201,2808.75756836
1640845745997091266,0,100.964767456,87.939704895,100.718231201,2808.75756836
1640845746016689661,0,100.964767456,87.939704895,100.718231201,2808.75756836
1640845746037509783,0,100.964767456,87.939704895,100.718231201,2808.75756836
1640845746062702269,0,100.252471924,91.3184661865,100.161941528,2808.75756836
1640845746077231418,0,100.252471924,91.3184661865,100.161941528,2808.75756836
1640845746097121941,0,100.252471924,91.3184661865,100.161941528,2808.75756836
1640845746117473166,0,100.252471924,91.3184661865,100.161941528,2808.75756836
1640845746137398819,0,100.964767456,87.939704895,100.532806396,2786.30249023
1640845746162577214,0,100.964767456,87.939704895,100.532806396,2786.30249023
1640845746176610783,0,100.964767456,87.939704895,100.532806396,2786.30249023
1640845746196464514,0,100.964767456,87.939704895,100.532806396,2786.30249023
1640845746216815676,0,100.964767456,87.939704895,100.532806396,2786.30249023
1640845746238021849,0,100.489898682,88.5028381348,100.718231201,2786.30249023
1640845746263326109,0,100.489898682,88.5028381348,100.718231201,2786.30249023
1640845746276662974,0,100.489898682,88.5028381348,100.718231201,2786.30249023
1640845746297523890,0,100.489898682,88.5028381348,100.718231201,2786.30249023
1640845746317247792,0,100.489898682,88.5028381348,100.718231201,2786.30249023
1640845746337375493,0,100.489898682,88.5028381348,100.718231201,2786.30249023
1640845746374503947,0,100.727333069,89.6290893555,100.347373962,2808.75756836
1640845746377157282,0,100.727333069,89.6290893555,100.347373962,2808.75756836
1640845746397209395,0,100.727333069,89.6290893555,100.347373962,2808.75756836
1640845746416626567,0,100.727333069,89.6290893555,100.347373962,2808.75756836
1640845746436774227,0,100.727333069,89.6290893555,100.347373962,2808.75756836
1640845746463024592,0,100.964767456,87.939704895,100.347373962,2808.75756836
1640845746476400278,0,100.964767456,87.939704895,100.347373962,2808.75756836
1640845746496882407,0,100.964767456,87.939704895,100.347373962,2808.75756836
1640845746517680138,0,100.964767456,87.939704895,100.347373962,2808.75756836
1640845746537849065,0,100.964767456,87.3765792847,100.161941528,2763.84741211
1640845746563147021,0,100.964767456,87.3765792847,100.161941528,2763.84741211
1640845746576074381,0,100.964767456,87.3765792847,100.161941528,2763.84741211
1640845746599094096,0,100.964767456,87.3765792847,100.161941528,2763.84741211
1640845746617488662,0,100.964767456,87.3765792847,100.161941528,2763.84741211
1640845746637189213,0,100.964767456,87.3765792847,100.161941528,2763.84741211
1640845746657257775,0,100.964767456,86.8134536743,100.718231201,2786.30249023
1640845746682586910,0,100.964767456,86.8134536743,100.718231201,2786.30249023
1640845746697195345,0,100.964767456,86.8134536743,100.718231201,2786.30249023
1640845746718095234,0,100.964767456,86.8134536743,100.718231201,2786.30249023
1640845746737176694,0,100.964767456,86.8134536743,100.718231201,2786.30249023
1640845746756193951,0,100.964767456,88.5028381348,100.718231201,2763.84741211
1640845746785963581,0,100.964767456,88.5028381348,100.718231201,2763.84741211
1640845746796396699,0,100.964767456,88.5028381348,100.718231201,2763.84741211
1640845746816839041,0,100.964767456,88.5028381348,100.718231201,2763.84741211
1640845746837602502,0,100.964767456,88.5028381348,100.718231201,2763.84741211
1640845746857187830,0,100.964767456,89.0659637451,100.347373962,2808.75756836
1640845746883701482,0,100.964767456,89.0659637451,100.347373962,2808.75756836
1640845746896581450,0,100.964767456,89.0659637451,100.347373962,2808.75756836
1640845746917964714,0,100.964767456,89.0659637451,100.347373962,2808.75756836
1640845746937549340,0,100.964767456,89.0659637451,100.347373962,2808.75756836
1640845746956247381,0,100.252471924,88.5028381348,100.718231201,2808.75756836
1640845746984201596,0,100.252471924,88.5028381348,100.718231201,2808.75756836
1640845746997103079,0,100.252471924,88.5028381348,100.718231201,2808.75756836
1640845747017887959,0,100.252471924,88.5028381348,100.718231201,2808.75756836
1640845747037976440,0,100.252471924,88.5028381348,100.718231201,2808.75756836
1640845747057444268,0,100.727333069,89.0659637451,100.718231201,2404.56591797
1640845747083808591,0,100.727333069,89.0659637451,100.718231201,2404.56591797
1640845747096666757,0,100.727333069,89.0659637451,100.718231201,2404.56591797
1640845747118058444,0,100.727333069,89.0659637451,100.718231201,2404.56591797
1640845747137339403,0,100.727333069,89.0659637451,100.718231201,2404.56591797
1640845747156818324,0,52.0537872314,86.8134536743,100.161941528,2674.02685547
1640845747183020805,0,52.0537872314,86.8134536743,100.161941528,2674.02685547
1640845747197111960,0,52.0537872314,86.8134536743,100.161941528,2674.02685547
1640845747218526964,0,52.0537872314,86.8134536743,100.161941528,2674.02685547
1640845747237164974,0,52.0537872314,86.8134536743,100.161941528,2674.02685547
1640845747257103943,0,60.8387680054,87.939704895,100.532806396,2471.93115234
1640845747283987474,0,60.8387680054,87.939704895,100.532806396,2471.93115234
1640845747296672475,0,60.8387680054,87.939704895,100.532806396,2471.93115234
1640845747317249079,0,60.8387680054,87.939704895,100.532806396,2471.93115234
1640845747336785667,0,60.8387680054,87.939704895,100.532806396,2471.93115234
1640845747357242360,0,53.4783782959,86.8134536743,100.718231201,1281.81140137
1640845747378465412,0,53.4783782959,86.8134536743,100.718231201,1281.81140137
1640845747412008147,0,53.4783782959,86.8134536743,100.718231201,1281.81140137
1640845747416723243,0,53.4783782959,86.8134536743,100.718231201,1281.81140137
1640845747436531902,0,53.4783782959,86.8134536743,100.718231201,1281.81140137
1640845747456648356,0,50.3917617798,86.8134536743,100.718231201,1236.90124512
1640845747476825083,0,50.3917617798,86.8134536743,100.718231201,1236.90124512
1640845747502829756,0,50.3917617798,86.8134536743,100.718231201,1236.90124512
1640845747516976897,0,50.3917617798,86.8134536743,100.718231201,1236.90124512
1640845747537456077,0,50.3917617798,86.8134536743,100.718231201,1236.90124512
1640845747556826432,0,50.3917617798,86.8134536743,100.718231201,1236.90124512
1640845747577446234,0,52.0537872314,87.3765792847,100.718231201,832.709594727
1640845747603964228,0,52.0537872314,87.3765792847,100.718231201,832.709594727
1640845747616382213,0,52.0537872314,87.3765792847,100.718231201,832.709594727
1640845747638663229,0,52.0537872314,87.3765792847,100.718231201,832.709594727
1640845747657076700,0,50.8666267395,87.939704895,100.718231201,1034.80541992
1640845747678243095,0,50.8666267395,87.939704895,100.718231201,1034.80541992
1640845747703741117,0,50.8666267395,87.939704895,100.718231201,1034.80541992
1640845747716853699,0,50.8666267395,87.939704895,100.718231201,1034.80541992
1640845747738672095,0,50.8666267395,87.939704895,100.718231201,1034.80541992
1640845747756431596,0,49.442035675,87.3765792847,100.718231201,630.613769531
1640845747777392880,0,49.442035675,87.3765792847,100.718231201,630.613769531
1640845747803689001,0,49.442035675,87.3765792847,100.718231201,630.613769531
1640845747816972634,0,49.442035675,87.3765792847,100.718231201,630.613769531
1640845747837614553,0,49.442035675,87.3765792847,100.718231201,630.613769531
1640845747857194937,0,49.442035675,87.3765792847,100.718231201,630.613769531
1640845747878005381,0,49.9169006348,87.3765792847,100.718231201,944.985046387
1640845747905072545,0,49.9169006348,87.3765792847,100.718231201,944.985046387
1640845747916137194,0,49.9169006348,87.3765792847,100.718231201,944.985046387
1640845747937704890,0,49.9169006348,87.3765792847,100.718231201,944.985046387
1640845747957001447,0,51.8163528442,86.8134536743,100.718231201,1191.9909668
1640845747977750049,0,51.8163528442,86.8134536743,100.718231201,1191.9909668
1640845748003564990,0,51.8163528442,86.8134536743,100.718231201,1191.9909668
1640845748016153744,0,51.8163528442,86.8134536743,100.718231201,1191.9909668
1640845748037641702,0,51.8163528442,86.8134536743,100.718231201,1191.9909668
1640845748056796291,0,51.8163528442,86.8134536743,100.718231201,1191.9909668
1640845748078575123,0,49.2046012878,86.8134536743,100.718231201,1596.18261719
1640845748096139818,0,49.2046012878,86.8134536743,100.718231201,1596.18261719
1640845748124323263,0,49.2046012878,86.8134536743,100.718231201,1596.18261719
1640845748136986035,0,49.2046012878,86.8134536743,100.718231201,1596.18261719
1640845748157050532,0,49.2046012878,86.8134536743,100.718231201,1596.18261719
1640845748178234868,0,49.2046012878,87.3765792847,100.718231201,1236.90124512
1640845748198115484,0,49.2046012878,87.3765792847,100.718231201,1236.90124512
1640845748223381575,0,49.2046012878,87.3765792847,100.718231201,1236.90124512
1640845748236570346,0,49.2046012878,87.3765792847,100.718231201,1236.90124512
1640845748256460326,0,49.2046012878,87.3765792847,100.718231201,1236.90124512
1640845748276366739,0,50.8666267395,87.939704895,100.347373962,1371.63171387
1640845748297907214,0,50.8666267395,87.939704895,100.347373962,1371.63171387
1640845748324142193,0,50.8666267395,87.939704895,100.347373962,1371.63171387
1640845748336159966,0,50.8666267395,87.939704895,100.347373962,1371.63171387
1640845748356627736,0,50.8666267395,87.939704895,100.347373962,1371.63171387
1640845748377576304,0,52.291217804,87.939704895,100.718231201,1438.99694824
1640845748397942022,0,52.291217804,87.939704895,100.718231201,1438.99694824
1640845748423068048,0,52.291217804,87.939704895,100.718231201,1438.99694824
1640845748436425749,0,52.291217804,87.939704895,100.718231201,1438.99694824
1640845748457245532,0,52.291217804,87.939704895,100.718231201,1438.99694824
1640845748477904505,0,49.2046012878,86.8134536743,100.718231201,1349.17663574
1640845748497463978,0,49.2046012878,86.8134536743,100.718231201,1349.17663574
1640845748525172605,0,49.2046012878,86.8134536743,100.718231201,1349.17663574
1640845748536648936,0,49.2046012878,86.8134536743,100.718231201,1349.17663574
1640845748556944495,0,49.2046012878,86.8134536743,100.718231201,1349.17663574
1640845748577824322,0,48.7297401428,91.8815917969,100.532806396,1326.72155762
1640845748597935560,0,48.7297401428,91.8815917969,100.532806396,1326.72155762
1640845748623893534,0,48.7297401428,91.8815917969,100.532806396,1326.72155762
1640845748636730886,0,48.7297401428,91.8815917969,100.532806396,1326.72155762
1640845748656737695,0,48.7297401428,91.8815917969,100.532806396,1326.72155762
1640845748677765372,0,48.9671707153,86.8134536743,100.718231201,1438.99694824
1640845748697461563,0,48.9671707153,86.8134536743,100.718231201,1438.99694824
1640845748725099539,0,48.9671707153,86.8134536743,100.718231201,1438.99694824
1640845748737267385,0,48.9671707153,86.8134536743,100.718231201,1438.99694824
1640845748756745735,0,48.9671707153,86.8134536743,100.718231201,1438.99694824
1640845748776925338,0,48.9671707153,86.250328064,100.718231201,1506.36230469
1640845748799275918,0,48.9671707153,86.250328064,100.718231201,1506.36230469
1640845748816777545,0,48.9671707153,86.250328064,100.718231201,1506.36230469
1640845748843259666,0,48.9671707153,86.250328064,100.718231201,1506.36230469
1640845748857156187,0,48.9671707153,86.250328064,100.718231201,1506.36230469
1640845748877191723,0,48.7297401428,88.5028381348,100.347373962,1461.45214844
1640845748897485629,0,48.7297401428,88.5028381348,100.347373962,1461.45214844
1640845748917632666,0,48.7297401428,88.5028381348,100.347373962,1461.45214844
1640845748949533054,0,48.7297401428,88.5028381348,100.347373962,1461.45214844
1640845748956351815,0,48.7297401428,88.5028381348,100.347373962,1461.45214844
1640845748976437928,0,48.7297401428,88.5028381348,100.347373962,1461.45214844
1640845748997243855,0,50.1543312073,87.939704895,100.718231201,1506.36230469
1640845749017017022,0,50.1543312073,87.939704895,100.718231201,1506.36230469
1640845749044654106,0,50.1543312073,87.939704895,100.718231201,1506.36230469
1640845749056917675,0,50.1543312073,87.939704895,100.718231201,1506.36230469
1640845749078393909,0,49.2046012878,87.3765792847,100.718231201,1573.72753906
1640845749096927612,0,49.2046012878,87.3765792847,100.718231201,1573.72753906
1640845749117570483,0,49.2046012878,87.3765792847,100.718231201,1573.72753906
1640845749143078859,0,49.2046012878,87.3765792847,100.718231201,1573.72753906
1640845749156742106,0,49.2046012878,87.3765792847,100.718231201,1573.72753906
1640845749177217252,0,48.4923057556,88.5028381348,100.718231201,1214.44616699
1640845749196391551,0,48.4923057556,88.5028381348,100.718231201,1214.44616699
1640845749217040978,0,48.4923057556,88.5028381348,100.718231201,1214.44616699
1640845749242284000,0,48.4923057556,88.5028381348,100.718231201,1214.44616699
1640845749256363521,0,48.4923057556,88.5028381348,100.718231201,1214.44616699
1640845749277160930,0,48.4923057556,88.5028381348,100.718231201,1214.44616699
1640845749297314644,0,48.2548751831,86.8134536743,100.718231201,1371.63171387
1640845749317657079,0,48.2548751831,86.8134536743,100.718231201,1371.63171387
1640845749342572783,0,48.2548751831,86.8134536743,100.718231201,1371.63171387
1640845749356645312,0,48.2548751831,86.8134536743,100.718231201,1371.63171387
1640845749377268876,0,48.2548751831,86.8134536743,100.718231201,1371.63171387
1640845749397503370,0,48.4923057556,88.5028381348,100.161941528,1528.81738281
1640845749418743412,0,48.4923057556,88.5028381348,100.161941528,1528.81738281
1640845749442792919,0,48.4923057556,88.5028381348,100.161941528,1528.81738281
1640845749456921169,0,48.4923057556,88.5028381348,100.161941528,1528.81738281
1640845749477758650,0,50.8666267395,86.250328064,100.718231201,1169.53588867
1640845749496405509,0,50.8666267395,86.250328064,100.718231201,1169.53588867
1640845749516997476,0,50.8666267395,86.250328064,100.718231201,1169.53588867
1640845749537016674,0,50.8666267395,86.250328064,100.718231201,1169.53588867
1640845749562589359,0,50.8666267395,86.250328064,100.718231201,1169.53588867
1640845749577161425,0,50.8666267395,86.250328064,100.718231201,1169.53588867
1640845749596701811,0,48.0174446106,89.6290893555,100.347373962,1394.08679199
1640845749617412958,0,48.0174446106,89.6290893555,100.347373962,1394.08679199
1640845749639299821,0,48.0174446106,89.6290893555,100.347373962,1394.08679199
1640845749666383415,0,48.0174446106,89.6290893555,100.347373962,1394.08679199
1640845749676848106,0,48.0174446106,89.6290893555,100.347373962,1394.08679199
1640845749697648094,0,48.7297401428,87.3765792847,100.718231201,1304.26647949
1640845749717917105,0,48.7297401428,87.3765792847,100.718231201,1304.26647949
1640845749737717489,0,48.7297401428,87.3765792847,100.718231201,1304.26647949
1640845749763380258,0,48.7297401428,87.3765792847,100.718231201,1304.26647949
1640845749776195949,0,47.7800102234,89.6290893555,100.532806396,1394.08679199
1640845749796351046,0,47.7800102234,89.6290893555,100.532806396,1394.08679199
1640845749817080169,0,47.7800102234,89.6290893555,100.532806396,1394.08679199
1640845749837660852,0,47.7800102234,89.6290893555,100.532806396,1394.08679199
1640845749862819509,0,47.7800102234,89.6290893555,100.532806396,1394.08679199
1640845749876579810,0,47.7800102234,89.6290893555,100.532806396,1394.08679199
1640845749897038124,0,52.5286483765,86.8134536743,100.718231201,1416.54187012
1640845749918065454,0,52.5286483765,86.8134536743,100.718231201,1416.54187012
1640845749936456673,0,52.5286483765,86.8134536743,100.718231201,1416.54187012
1640845749963306164,0,52.5286483765,86.8134536743,100.718231201,1416.54187012
1640845749976433871,0,52.5286483765,86.8134536743,100.718231201,1416.54187012
1640845749999704499,0,45.6431236267,88.5028381348,100.718231201,1528.81738281
1640845750016671129,0,45.6431236267,88.5028381348,100.718231201,1528.81738281
1640845750037687067,0,45.6431236267,88.5028381348,100.718231201,1528.81738281
1640845750063728847,0,45.6431236267,88.5028381348,100.718231201,1528.81738281
1640845750076439719,0,48.9671707153,86.250328064,100.718231201,1596.18261719
1640845750096593947,0,48.9671707153,86.250328064,100.718231201,1596.18261719
1640845750117150380,0,48.9671707153,86.250328064,100.718231201,1596.18261719
1640845750138051124,0,48.9671707153,86.250328064,100.718231201,1596.18261719
1640845750163775531,0,48.9671707153,86.250328064,100.718231201,1596.18261719
1640845750176691622,0,48.9671707153,86.250328064,100.718231201,1596.18261719
1640845750197451811,0,46.5928535461,88.5028381348,100.718231201,1641.09277344
1640845750217659430,0,46.5928535461,88.5028381348,100.718231201,1641.09277344
1640845750237835195,0,46.5928535461,88.5028381348,100.718231201,1641.09277344
1640845750257083566,0,46.5928535461,88.5028381348,100.718231201,1641.09277344
1640845750284237883,0,46.5928535461,88.5028381348,100.718231201,1641.09277344
1640845750297055077,0,49.6794662476,87.3765792847,100.718231201,1461.45214844
1640845750316729960,0,49.6794662476,87.3765792847,100.718231201,1461.45214844
1640845750337011306,0,49.6794662476,87.3765792847,100.718231201,1461.45214844
1640845750358229478,0,49.6794662476,87.3765792847,100.718231201,1461.45214844
1640845750383970114,0,49.6794662476,87.3765792847,100.718231201,1461.45214844
1640845750396168110,0,49.2046012878,87.939704895,100.532806396,1461.45214844
1640845750418523600,0,49.2046012878,87.939704895,100.532806396,1461.45214844
1640845750437986240,0,49.2046012878,87.939704895,100.532806396,1461.45214844
1640845750457192398,0,49.2046012878,87.939704895,100.532806396,1461.45214844
1640845750484626619,0,49.2046012878,87.939704895,100.532806396,1461.45214844
1640845750496208628,0,50.1543312073,86.8134536743,100.347373962,1528.81738281
1640845750516575124,0,50.1543312073,86.8134536743,100.347373962,1528.81738281
1640845750538047390,0,50.1543312073,86.8134536743,100.347373962,1528.81738281
1640845750557235686,0,50.1543312073,86.8134536743,100.347373962,1528.81738281
1640845750582974314,0,50.1543312073,86.8134536743,100.347373962,1528.81738281
1640845750598036884,0,50.8666267395,86.8134536743,100.718231201,1371.63171387
1640845750617308710,0,50.8666267395,86.8134536743,100.718231201,1371.63171387
1640845750639588705,0,50.8666267395,86.8134536743,100.718231201,1371.63171387
1640845750657779345,0,50.8666267395,86.8134536743,100.718231201,1371.63171387
1640845750684648742,0,50.8666267395,86.8134536743,100.718231201,1371.63171387
1640845750696468123,0,49.2046012878,89.0659637451,99.9765090942,1326.72155762
1640845750717608517,0,49.2046012878,89.0659637451,99.9765090942,1326.72155762
1640845750739874764,0,49.2046012878,89.0659637451,99.9765090942,1326.72155762
1640845750757262083,0,49.2046012878,89.0659637451,99.9765090942,1326.72155762
1640845750783278372,0,49.2046012878,89.0659637451,99.9765090942,1326.72155762
1640845750796828104,0,52.0537872314,86.250328064,100.718231201,1214.44616699
1640845750817277906,0,52.0537872314,86.250328064,100.718231201,1214.44616699
1640845750837613381,0,52.0537872314,86.250328064,100.718231201,1214.44616699
1640845750857024756,0,52.0537872314,86.250328064,100.718231201,1214.44616699
1640845750883273683,0,52.0537872314,86.250328064,100.718231201,1214.44616699
1640845750896184666,0,51.104057312,86.8134536743,100.718231201,1551.27246094
1640845750917439222,0,51.104057312,86.8134536743,100.718231201,1551.27246094
1640845750937601789,0,51.104057312,86.8134536743,100.718231201,1551.27246094
1640845750957183257,0,51.104057312,86.8134536743,100.718231201,1551.27246094
1640845750978039890,0,51.104057312,86.8134536743,100.718231201,1551.27246094
1640845751004796141,0,51.3414916992,86.8134536743,100.718231201,1596.18261719
1640845751016639968,0,51.3414916992,86.8134536743,100.718231201,1596.18261719
1640845751037379281,0,51.3414916992,86.8134536743,100.718231201,1596.18261719
1640845751056741538,0,51.3414916992,86.8134536743,100.718231201,1596.18261719
1640845751078459762,0,51.3414916992,86.8134536743,100.718231201,1596.18261719
1640845751104565720,0,51.3414916992,86.8134536743,100.718231201,1596.18261719
1640845751116513480,0,49.6794662476,87.939704895,100.718231201,1438.99694824
1640845751137929678,0,49.6794662476,87.939704895,100.718231201,1438.99694824
1640845751156217733,0,49.6794662476,87.939704895,100.718231201,1438.99694824
1640845751177023156,0,49.6794662476,87.939704895,100.718231201,1438.99694824
1640845751205940735,0,49.6794662476,87.939704895,100.718231201,1438.99694824
1640845751217192160,0,50.3917617798,87.939704895,100.718231201,1641.09277344
1640845751236768480,0,50.3917617798,87.939704895,100.718231201,1641.09277344
1640845751256832746,0,50.3917617798,87.939704895,100.718231201,1641.09277344
1640845751277466391,0,50.3917617798,87.939704895,100.718231201,1641.09277344
1640845751304674507,0,50.3917617798,87.939704895,100.718231201,1641.09277344
1640845751316340195,0,49.2046012878,89.6290893555,100.718231201,1506.36230469
1640845751339578915,0,49.2046012878,89.6290893555,100.718231201,1506.36230469
1640845751356278237,0,49.2046012878,89.6290893555,100.718231201,1506.36230469
1640845751376877669,0,49.2046012878,89.6290893555,100.718231201,1506.36230469
1640845751403185834,0,49.2046012878,89.6290893555,100.718231201,1506.36230469
1640845751416383765,0,49.6794662476,86.250328064,100.718231201,1371.63171387
1640845751437436284,0,49.6794662476,86.250328064,100.718231201,1371.63171387
1640845751458380290,0,49.6794662476,86.250328064,100.718231201,1371.63171387
1640845751478236690,0,49.6794662476,86.250328064,100.718231201,1371.63171387
1640845751504848217,0,49.6794662476,86.250328064,100.718231201,1371.63171387
1640845751516137640,0,50.8666267395,87.3765792847,100.718231201,1528.81738281
1640845751537308169,0,50.8666267395,87.3765792847,100.718231201,1528.81738281
1640845751556739729,0,50.8666267395,87.3765792847,100.718231201,1528.81738281
1640845751578112932,0,50.8666267395,87.3765792847,100.718231201,1528.81738281
1640845751604186404,0,50.8666267395,87.3765792847,100.718231201,1528.81738281
1640845751616175118,0,49.9169006348,86.250328064,100.347373962,1551.27246094
1640845751636585767,0,49.9169006348,86.250328064,100.347373962,1551.27246094
1640845751657300927,0,49.9169006348,86.250328064,100.347373962,1551.27246094
1640845751676803536,0,49.9169006348,86.250328064,100.347373962,1551.27246094
1640845751697653479,0,49.9169006348,86.250328064,100.347373962,1551.27246094
1640845751725141238,0,48.9671707153,86.8134536743,100.718231201,1349.17663574
1640845751736581860,0,48.9671707153,86.8134536743,100.718231201,1349.17663574
1640845751756984536,0,48.9671707153,86.8134536743,100.718231201,1349.17663574
1640845751776580598,0,48.9671707153,86.8134536743,100.718231201,1349.17663574
1640845751797197201,0,48.9671707153,86.8134536743,100.718231201,1349.17663574
1640845751824157394,0,48.4923057556,87.939704895,100.718231201,1371.63171387
1640845751836577047,0,48.4923057556,87.939704895,100.718231201,1371.63171387
1640845751857786349,0,48.4923057556,87.939704895,100.718231201,1371.63171387
1640845751876741063,0,48.4923057556,87.939704895,100.718231201,1371.63171387
1640845751897603024,0,48.4923057556,87.939704895,100.718231201,1371.63171387
1640845751923407789,0,48.4923057556,87.939704895,100.718231201,1371.63171387
1640845751937412530,0,48.2548751831,86.8134536743,100.718231201,1394.08679199
1640845751957622575,0,48.2548751831,86.8134536743,100.718231201,1394.08679199
1640845751977468800,0,48.2548751831,86.8134536743,100.718231201,1394.08679199
1640845751996760762,0,48.2548751831,86.8134536743,100.718231201,1394.08679199
1640845752024703832,0,48.2548751831,86.8134536743,100.718231201,1394.08679199
1640845752037261796,0,48.4923057556,91.8815917969,99.9765090942,1483.90722656
1640845752056532320,0,48.4923057556,91.8815917969,99.9765090942,1483.90722656
1640845752077061452,0,48.4923057556,91.8815917969,99.9765090942,1483.90722656
1640845752099499666,0,48.4923057556,91.8815917969,99.9765090942,1483.90722656
1640845752123402903,0,50.3917617798,87.3765792847,100.532806396,1394.08679199
1640845752136352668,0,50.3917617798,87.3765792847,100.532806396,1394.08679199
1640845752156761385,0,50.3917617798,87.3765792847,100.532806396,1394.08679199
1640845752177342461,0,50.3917617798,87.3765792847,100.532806396,1394.08679199
1640845752197323338,0,50.3917617798,87.3765792847,100.532806396,1394.08679199
1640845752224557044,0,50.3917617798,87.3765792847,100.532806396,1394.08679199
1640845752238375732,0,50.1543312073,86.8134536743,100.718231201,1326.72155762
1640845752257100673,0,50.1543312073,86.8134536743,100.718231201,1326.72155762
1640845752276858230,0,50.1543312073,86.8134536743,100.718231201,1326.72155762
1640845752296504523,0,50.1543312073,86.8134536743,100.718231201,1326.72155762
1640845752325093002,0,50.1543312073,86.8134536743,100.718231201,1326.72155762
1640845752336916445,0,48.7297401428,87.3765792847,100.532806396,1573.72753906
1640845752357718448,0,48.7297401428,87.3765792847,100.532806396,1573.72753906
1640845752376751955,0,48.7297401428,87.3765792847,100.532806396,1573.72753906
1640845752399216471,0,48.7297401428,87.3765792847,100.532806396,1573.72753906
1640845752418242244,0,48.7297401428,87.3765792847,100.532806396,1573.72753906
